Timestamp,AAPL,GOOGL,MSFT,NVDA
2023-04-26 11:00:00,163.1598,104.6246,293.6567,27.184
2023-04-26 11:30:00,163.3976,103.9812,295.1867,27.2397
2023-04-26 12:00:00,163.5661,104.041,295.5544,27.2497
2023-04-26 12:30:00,162.8434,103.3029,293.4838,27.1287
2023-04-26 13:00:00,162.7237,103.2513,293.7655,27.1607
2023-04-26 13:30:00,162.0676,103.4425,292.6016,27.1817
2023-04-26 14:00:00,162.3074,103.3677,292.5399,27.1057
2023-04-26 14:30:00,162.0497,103.1828,291.9172,26.9467
2023-04-26 15:00:00,162.1786,103.3003,292.2779,26.9808
2023-04-26 15:30:00,162.2678,103.4126,291.9172,26.9418
2023-04-26 16:00:00,162.8327,103.5921,292.8562,27.1497
2023-04-26 16:30:00,162.7237,103.2231,292.7178,27.0708
2023-04-26 17:00:00,162.7435,103.3834,292.7079,27.1057
2023-04-26 17:30:00,162.7435,103.5722,292.6585,27.1177
2023-04-26 18:00:00,162.5651,103.4425,292.3422,27.1567
2023-04-26 18:30:00,162.5453,103.3328,292.3521,27.1408
2023-04-26 19:00:00,162.5155,103.3029,292.3125,27.1557
2023-04-26 19:30:00,162.575,103.3627,292.4608,27.1487
2023-04-27 09:00:00,163.6652,104.1906,292.3323,27.3556
2023-04-27 09:30:00,163.9527,105.1059,296.8344,26.6755
2023-04-27 10:00:00,164.7803,106.0261,298.1044,26.7704
2023-04-27 10:30:00,164.7497,106.1957,299.0936,26.7885
2023-04-27 11:00:00,165.2113,107.1583,299.5623,26.8759
2023-04-27 11:30:00,165.21,107.1932,299.1966,26.7949
2023-04-27 12:00:00,165.2857,107.4027,299.2608,26.7684
2023-04-27 12:30:00,165.5286,107.657,299.1304,26.9813
2023-04-27 13:00:00,165.8061,107.6869,299.7061,27.0208
2023-04-27 13:30:00,165.7664,107.7917,299.755,27.0978
2023-04-27 14:00:00,165.9647,107.8964,300.0515,27.0928
2023-04-27 14:30:00,166.381,107.8665,300.5161,27.1239
2023-04-27 15:00:00,166.7923,107.9513,301.2919,27.1507
2023-04-27 15:30:00,166.9062,107.3029,301.1388,27.2077
2023-04-27 16:00:00,166.4801,106.7543,301.0103,27.1857
2023-04-27 16:30:00,166.3809,106.6645,301.1981,27.1577
2023-04-27 17:00:00,166.599,106.6346,301.2672,27.1857
2023-04-27 17:30:00,166.1629,106.6844,300.2097,27.1627
2023-04-27 18:00:00,166.2025,106.8141,300.6848,27.0338
2023-04-27 18:30:00,166.1827,106.7144,300.9608,27.0358
2023-04-27 19:00:00,166.4107,106.8939,301.287,27.1357
2023-04-27 19:30:00,166.4503,106.5049,301.0992,27.1207
2023-04-28 09:00:00,166.9855,106.7642,300.526,27.2117
2023-04-28 09:30:00,167.0153,106.056,303.4614,27.1827
2023-04-28 10:00:00,168.332,106.4351,305.2268,27.4581
2023-04-28 10:30:00,167.2829,105.0884,302.0085,27.2996
2023-04-28 11:00:00,166.7972,105.4276,301.376,27.3146
2023-04-28 11:30:00,167.263,106.051,302.0777,27.4644
2023-04-28 12:00:00,167.1738,106.2405,301.1832,27.4526
2023-04-28 12:30:00,167.3377,106.6296,301.4748,27.5429
2023-04-28 13:00:00,167.263,106.4949,302.0975,27.5505
2023-04-28 13:30:00,166.8567,106.5282,301.9146,27.5215
2023-04-28 14:00:00,166.8022,106.6745,302.0579,27.5415
2023-04-28 14:30:00,167.0748,106.8939,302.3248,27.5615
2023-04-28 15:00:00,167.3176,106.7942,302.2358,27.6537
2023-04-28 15:30:00,168.1848,107.0834,303.7481,27.7354
2023-04-28 16:00:00,167.9965,106.9637,303.7975,27.7354
2023-04-28 16:30:00,167.9568,107.0735,303.8963,27.7354
2023-04-28 17:00:00,167.7289,106.7842,303.8457,27.7324
2023-04-28 17:30:00,167.6793,106.7842,303.6536,27.7344
2023-04-28 18:00:00,167.8082,106.7742,303.6295,27.7344
2023-04-28 18:30:00,167.8875,106.7842,303.6295,27.7444
2023-04-28 19:00:00,167.8181,106.7343,303.5504,27.7454
2023-04-28 19:30:00,168.0857,106.8041,303.926,27.7794
2023-05-01 09:00:00,167.7883,106.5847,303.3923,27.8404
2023-05-01 09:30:00,167.9767,106.9139,304.1166,28.2222
2023-05-01 10:00:00,167.5455,106.9637,302.7547,28.3501
2023-05-01 10:30:00,168.0162,107.3827,303.5603,28.614
2023-05-01 11:00:00,167.6298,106.8939,302.7399,28.5
2023-05-01 11:30:00,168.1452,107.1124,303.4812,28.62
2023-05-01 12:00:00,168.4673,107.1483,303.5306,28.6649
2023-05-01 12:30:00,168.8389,107.3654,304.3016,28.7586
2023-05-01 13:00:00,168.6308,107.4525,304.01,28.8288
2023-05-01 13:30:00,168.6406,107.5124,303.662,28.9089
2023-05-01 14:00:00,168.4127,107.273,302.987,28.8633
2023-05-01 14:30:00,168.0305,107.1084,302.7795,28.919
2023-05-01 15:00:00,168.1858,107.0126,302.2013,28.8958
2023-05-01 15:30:00,168.056,106.9039,301.9986,28.8898
2023-05-01 16:00:00,168.1749,106.874,302.1765,28.9048
2023-05-01 16:30:00,168.0163,106.7543,301.8899,28.8458
2023-05-01 17:00:00,168.0091,106.7144,301.8702,28.8348
2023-05-01 17:30:00,167.8875,106.6844,301.6626,28.8049
2023-05-01 18:00:00,167.9271,106.6346,301.6527,28.8048
2023-05-01 18:30:00,167.8974,106.6745,301.8306,28.8248
2023-05-01 19:00:00,167.9668,106.7343,301.9986,28.7969
2023-05-01 19:30:00,167.8974,106.7343,301.9295,28.7449
2023-05-02 09:00:00,168.5813,106.854,304.2818,28.6639
2023-05-02 09:30:00,168.2641,106.0061,304.4992,28.497
2023-05-02 10:00:00,167.2135,104.47,302.8486,28.471
2023-05-02 10:30:00,166.7774,103.7617,301.7021,28.181
2023-05-02 11:00:00,166.3283,104.4417,301.5539,28.2271
2023-05-02 11:30:00,166.1431,104.43,300.6495,28.2262
2023-05-02 12:00:00,166.6189,104.9488,301.2079,28.1542
2023-05-02 12:30:00,166.8963,105.1283,301.5539,28.2501
2023-05-02 13:00:00,167.3126,105.3079,302.5551,28.3089
2023-05-02 13:30:00,167.1796,105.5173,302.6213,28.3801
2023-05-02 14:00:00,166.9756,105.0884,302.1963,28.2801
2023-05-02 14:30:00,167.5307,105.2946,302.2556,28.3421
2023-05-02 15:00:00,167.4662,105.2228,302.0579,28.2447
2023-05-02 15:30:00,167.0549,105.0884,301.8603,28.1952
2023-05-02 16:00:00,166.9062,104.9388,301.6033,27.8873
2023-05-02 16:30:00,166.9162,104.8191,301.7417,27.9113
2023-05-02 17:00:00,166.936,104.849,301.8306,27.8144
2023-05-02 17:30:00,166.8765,104.839,301.5778,27.8304
2023-05-02 18:00:00,166.9459,104.8598,301.8405,27.8054
2023-05-02 18:30:00,166.8567,104.849,301.6626,27.7954
2023-05-02 19:00:00,167.0549,104.9986,301.9986,27.8134
2023-05-02 19:30:00,167.1045,104.9687,302.4928,27.8384
2023-05-03 09:00:00,167.9866,105.2081,302.9277,27.8214
2023-05-03 09:30:00,169.2373,105.7867,302.0975,27.6625
2023-05-03 10:00:00,168.5714,105.4226,300.7829,27.8224
2023-05-03 10:30:00,168.1204,105.4874,302.137,27.8888
2023-05-03 11:00:00,167.8082,105.4859,302.7992,27.7664
2023-05-03 11:30:00,168.4141,105.7468,303.3033,27.8703
2023-05-03 12:00:00,168.1947,105.6071,302.6311,27.8993
2023-05-03 12:30:00,168.4871,105.7019,303.3428,27.9143
2023-05-03 13:00:00,168.6505,105.6819,303.669,27.9173
2023-05-03 13:30:00,168.383,105.6676,303.3824,28.0093
2023-05-03 14:00:00,168.7349,106.5448,304.1632,28.2641
2023-05-03 14:30:00,168.5416,106.5049,303.5899,28.1637
2023-05-03 15:00:00,166.6585,105.4774,301.119,27.9197
2023-05-03 15:30:00,165.9795,105.1383,300.8818,27.7864
2023-05-03 16:00:00,165.7962,105.2979,301.1773,27.8104
2023-05-03 16:30:00,164.1905,105.2181,300.8027,27.7634
2023-05-03 17:00:00,162.1885,105.1981,300.6544,27.6055
2023-05-03 17:30:00,162.7931,104.9488,300.862,27.6105
2023-05-03 18:00:00,163.0904,105.1084,300.8818,27.5235
2023-05-03 18:30:00,163.7346,105.258,301.455,27.6275
2023-05-03 19:00:00,163.9428,105.4575,301.455,27.6355
2023-05-03 19:30:00,164.1311,105.4375,301.2178,27.6605
2023-05-04 09:00:00,163.3679,105.0585,302.7399,27.6165
2023-05-04 09:30:00,163.6999,104.6594,300.4172,27.7154
2023-05-04 10:00:00,163.7891,103.8735,300.2196,27.5185
2023-05-04 10:30:00,164.478,103.9762,301.841,27.535
2023-05-04 11:00:00,164.4631,104.6645,302.4533,27.6155
2023-05-04 11:30:00,164.3061,104.3802,302.0481,27.6485
2023-05-04 12:00:00,164.7357,104.6395,302.7893,27.603
2023-05-04 12:30:00,165.1024,105.0086,303.3033,27.6974
2023-05-04 13:00:00,165.1942,105.1183,303.926,27.3491
2023-05-04 13:30:00,164.8942,104.9238,303.412,27.6325
2023-05-04 14:00:00,164.0645,104.7642,302.6213,27.4106
2023-05-04 14:30:00,164.1459,104.6014,302.5818,27.4536
2023-05-04 15:00:00,164.2038,104.6395,302.6707,27.5635
2023-05-04 15:30:00,164.3095,104.43,301.9838,27.5475
2023-05-04 16:00:00,164.8336,104.3403,301.8504,27.5305
2023-05-04 16:30:00,165.9052,104.2605,301.7713,27.4955
2023-05-04 17:00:00,167.8082,104.3203,301.9492,27.5275
2023-05-04 17:30:00,167.6991,104.434,301.8504,27.5205
2023-05-04 18:00:00,168.0163,104.5298,302.0579,27.5355
2023-05-04 18:30:00,167.8478,104.5198,302.2062,27.5605
2023-05-04 19:00:00,168.046,104.5298,302.6905,27.5855
2023-05-04 19:30:00,168.4128,104.6395,302.6411,27.6655
2023-05-05 09:00:00,169.4832,104.5298,302.3446,27.8114
2023-05-05 09:30:00,171.5844,104.036,303.4811,28.0726
2023-05-05 10:00:00,171.8322,104.4937,304.687,28.2402
2023-05-05 10:30:00,172.0205,104.7941,305.2504,28.3781
2023-05-05 11:00:00,172.2957,104.6595,305.7742,28.4071
2023-05-05 11:30:00,172.2521,104.3203,305.4234,28.3581
2023-05-05 12:00:00,171.7281,104.5747,305.2352,28.3821
2023-05-05 12:30:00,171.9263,104.8989,305.8699,28.3991
2023-05-05 13:00:00,172.0998,104.8889,306.3771,28.443
2023-05-05 13:30:00,172.3395,104.8739,306.308,28.591
2023-05-05 14:00:00,172.5359,105.2081,307.3655,28.61
2023-05-05 14:30:00,172.6003,105.5086,307.9487,28.7069
2023-05-05 15:00:00,172.2038,105.4475,308.1562,28.6674
2023-05-05 15:30:00,172.0799,105.3178,307.0097,28.6629
2023-05-05 16:00:00,171.9015,105.258,307.2469,28.6719
2023-05-05 16:30:00,171.9511,105.258,307.1184,28.6449
2023-05-05 17:00:00,171.7571,105.1979,307.1085,28.6499
2023-05-05 17:30:00,171.515,105.0984,307.0789,28.6403
2023-05-05 18:00:00,171.5646,105.1383,306.9305,28.6299
2023-05-05 18:30:00,171.733,105.1383,306.9109,28.6419
2023-05-05 19:00:00,171.6438,105.0585,307.0097,28.6449
2023-05-05 19:30:00,171.5447,105.1682,307.0394,28.6369
2023-05-08 09:00:00,170.9897,104.839,306.5155,28.506
2023-05-08 09:30:00,171.2514,105.3827,304.7957,28.462
2023-05-08 10:00:00,171.8322,106.048,304.5585,28.4775
2023-05-08 10:30:00,171.9313,106.503,303.9013,28.6379
2023-05-08 11:00:00,171.6841,106.2804,303.9853,28.7369
2023-05-08 11:30:00,172.2187,106.5616,303.8864,28.9098
2023-05-08 12:00:00,172.2038,106.8291,303.3725,28.8728
2023-05-08 12:30:00,171.9015,106.9039,303.7614,28.9575
2023-05-08 13:00:00,172.0899,107.1932,303.758,28.9298
2023-05-08 13:30:00,172.1642,107.4575,303.8074,28.9718
2023-05-08 14:00:00,172.06,107.3714,304.3874,28.9898
2023-05-08 14:30:00,172.184,107.3977,305.1812,29.1681
2023-05-08 15:00:00,171.8668,107.1433,304.9263,29.1437
2023-05-08 15:30:00,171.9808,107.5024,305.0527,29.1387
2023-05-08 16:00:00,171.852,108.2306,304.2126,29.1027
2023-05-08 16:30:00,171.8123,108.1608,304.1533,29.0977
2023-05-08 17:00:00,171.8421,107.8316,304.2225,29.1087
2023-05-08 17:30:00,171.8619,107.9413,304.3016,29.1047
2023-05-08 18:00:00,171.743,108.1308,304.1039,29.0657
2023-05-08 18:30:00,171.8222,107.9513,304.0742,29.0647
2023-05-08 19:00:00,171.7826,107.8815,304.1237,29.0737
2023-05-08 19:30:00,171.743,108.3303,304.262,29.0697
2023-05-09 09:00:00,171.5943,108.071,304.4597,28.8618
2023-05-09 09:30:00,171.2424,109.5224,305.3868,28.6989
2023-05-09 10:00:00,170.9897,108.9488,305.033,28.528
2023-05-09 10:30:00,170.9847,108.6307,304.5289,28.58
2023-05-09 11:00:00,170.7522,107.8117,304.1632,28.522
2023-05-09 11:30:00,170.3306,108.1159,303.7085,28.481
2023-05-09 12:00:00,170.5329,108.0195,303.3231,28.543
2023-05-09 12:30:00,170.84,108.071,304.1328,28.6172
2023-05-09 13:00:00,170.6775,107.8266,304.5486,28.58
2023-05-09 13:30:00,170.5586,107.253,304.4893,28.6679
2023-05-09 14:00:00,170.7419,107.1533,304.3806,28.7129
2023-05-09 14:30:00,170.5457,107.5323,303.3231,28.6879
2023-05-09 15:00:00,170.4396,107.1232,303.2934,28.5765
2023-05-09 15:30:00,170.2563,107.1034,303.3725,28.555
2023-05-09 16:00:00,170.177,107.0482,303.4318,28.545
2023-05-09 16:30:00,170.2265,107.0535,303.501,28.498
2023-05-09 17:00:00,170.1472,106.9832,303.5504,28.487
2023-05-09 17:30:00,170.1869,106.9637,303.501,28.524
2023-05-09 18:00:00,170.177,107.0834,303.4318,28.525
2023-05-09 18:30:00,170.3256,107.2131,303.6789,28.535
2023-05-09 19:00:00,170.2761,107.0834,303.4812,28.53
2023-05-09 19:30:00,170.4148,107.2331,303.8667,28.547
2023-05-10 09:00:00,171.4754,107.682,305.1516,29.0038
2023-05-10 09:30:00,171.4516,109.0984,306.3376,28.8698
2023-05-10 10:00:00,171.5169,108.5598,306.733,28.9888
2023-05-10 10:30:00,171.0244,107.9613,306.2388,28.7689
2023-05-10 11:00:00,171.753,108.2206,306.9748,28.8608
2023-05-10 11:30:00,171.9511,108.3902,307.4841,28.9088
2023-05-10 12:00:00,171.6414,108.5348,306.7725,28.8688
2023-05-10 12:30:00,171.2771,108.7293,306.9998,28.7939
2023-05-10 13:00:00,170.504,108.8391,305.9017,28.476
2023-05-10 13:30:00,170.7518,109.4725,307.069,28.592
2023-05-10 14:00:00,171.0888,111.0436,307.3655,28.7579
2023-05-10 14:30:00,171.5299,112.3503,308.1809,28.8243
2023-05-10 15:00:00,172.0899,111.9613,309.0557,28.9412
2023-05-10 15:30:00,172.011,111.4825,308.6998,28.8708
2023-05-10 16:00:00,171.9907,111.6838,308.5911,28.8798
2023-05-10 16:30:00,171.8421,111.8316,308.5022,28.8748
2023-05-10 17:00:00,171.9015,111.9614,308.4725,28.9128
2023-05-10 17:30:00,171.8817,111.9016,308.4527,28.9148
2023-05-10 18:00:00,171.9709,111.9713,308.5219,28.9208
2023-05-10 18:30:00,171.9214,111.7618,308.4824,28.9118
2023-05-10 19:00:00,171.961,111.8416,308.6702,28.8998
2023-05-10 19:30:00,172.1097,111.692,308.6702,28.8998
2023-05-11 09:00:00,172.2683,115.1135,306.5155,28.8918
2023-05-11 09:30:00,170.7419,116.7574,303.9161,28.5291
2023-05-11 10:00:00,171.1384,116.4601,305.3394,28.555
2023-05-11 10:30:00,171.6934,117.1384,306.1251,28.3931
2023-05-11 11:00:00,172.1592,117.1534,306.3771,28.5555
2023-05-11 11:30:00,172.0502,117.1584,305.9521,28.6359
2023-05-11 12:00:00,172.1196,116.9938,306.0481,28.6574
2023-05-11 12:30:00,172.2187,117.1334,306.0709,28.605
2023-05-11 13:00:00,171.9313,116.8791,305.9126,28.493
2023-05-11 13:30:00,172.1294,116.3017,306.0905,28.514
2023-05-11 14:00:00,172.4468,116.5998,306.3929,28.55
2023-05-11 14:30:00,172.8233,116.8392,306.901,28.593
2023-05-11 15:00:00,172.5458,116.889,306.8318,28.534
2023-05-11 15:30:00,172.2683,116.3005,306.4859,28.566
2023-05-11 16:00:00,172.0205,116.101,306.1597,28.561
2023-05-11 16:30:00,172.07,116.111,306.387,28.577
2023-05-11 17:00:00,172.1097,116.101,306.2981,28.57
2023-05-11 17:30:00,172.0601,116.111,306.3673,28.568
2023-05-11 18:00:00,172.0899,116.3005,306.4363,28.6103
2023-05-11 18:30:00,172.1989,116.3005,306.4463,28.62
2023-05-11 19:00:00,172.1791,116.2307,306.1499,28.605
2023-05-11 19:30:00,172.2187,116.3404,306.5946,28.6289
2023-05-12 09:00:00,172.3193,116.3803,306.6835,28.505
2023-05-12 09:30:00,171.7833,116.3803,304.519,28.55
2023-05-12 10:00:00,171.3962,116.3105,304.1039,28.3601
2023-05-12 10:30:00,171.4856,116.3554,304.4893,28.2781
2023-05-12 11:00:00,171.1878,116.6746,303.7777,28.2581
2023-05-12 11:30:00,171.3714,116.9989,304.9638,28.3341
2023-05-12 12:00:00,170.6568,117.0337,304.0446,28.1122
2023-05-12 12:30:00,170.2548,116.6247,303.4683,28.1442
2023-05-12 13:00:00,170.4881,116.7394,304.351,28.2362
2023-05-12 13:30:00,169.9968,116.52,303.5899,28.1352
2023-05-12 14:00:00,170.0464,116.5898,303.4318,28.1594
2023-05-12 14:30:00,170.3738,116.6945,304.0134,28.1892
2023-05-12 15:00:00,170.6122,116.9189,304.3114,28.2232
2023-05-12 15:30:00,171.2672,117.2481,305.4283,28.3241
2023-05-12 16:00:00,171.1779,117.1883,305.112,28.2821
2023-05-12 16:30:00,171.1878,117.1085,304.9638,28.2801
2023-05-12 17:00:00,171.1878,117.0985,304.5684,28.2751
2023-05-12 17:30:00,171.0985,117.1085,304.6178,28.2591
2023-05-12 18:00:00,171.1282,117.1584,304.7166,28.2551
2023-05-12 18:30:00,171.0787,117.0985,304.6969,28.2481
2023-05-12 19:00:00,171.0985,117.1185,304.7463,28.2631
2023-05-12 19:30:00,171.158,117.1983,304.7859,28.2551
2023-05-15 09:00:00,171.8627,115.7918,305.5667,28.494
2023-05-15 09:30:00,170.6915,117.4676,305.201,28.2422
2023-05-15 10:00:00,170.5555,116.5349,304.1039,28.1852
2023-05-15 10:30:00,170.6171,116.4701,305.5864,28.3473
2023-05-15 11:00:00,170.9794,117.0087,305.9818,28.611
2023-05-15 11:30:00,171.0606,117.1883,306.1794,28.7178
2023-05-15 12:00:00,170.8888,116.9192,305.5369,28.7508
2023-05-15 12:30:00,170.9,116.4402,305.369,28.7959
2023-05-15 13:00:00,170.5595,116.4601,305.4283,28.788
2023-05-15 13:30:00,170.5774,116.7045,305.3492,28.8054
2023-05-15 14:00:00,170.5278,116.4152,305.369,28.8243
2023-05-15 14:30:00,170.4434,116.3554,305.4332,28.8573
2023-05-15 15:00:00,170.525,116.4751,305.794,28.8773
2023-05-15 15:30:00,170.8503,116.2407,305.9126,28.9438
2023-05-15 16:00:00,170.8503,116.7294,305.4599,28.9168
2023-05-15 16:30:00,170.6816,116.3504,305.8533,28.9008
2023-05-15 17:00:00,170.7412,116.2506,305.9423,28.9158
2023-05-15 17:30:00,170.7412,116.2107,305.8039,28.9338
2023-05-15 18:00:00,170.7114,116.2107,305.8731,28.9168
2023-05-15 18:30:00,170.7412,116.1409,305.8039,28.9238
2023-05-15 19:00:00,170.7114,116.1309,305.8731,28.9148
2023-05-15 19:30:00,170.7114,116.0112,305.9423,28.9268
2023-05-16 09:00:00,170.7015,116.1908,306.5056,28.8139
2023-05-16 09:30:00,171.3267,117.8222,308.5219,29.2641
2023-05-16 10:00:00,171.1183,118.6147,308.6306,29.2067
2023-05-16 10:30:00,170.9893,118.9015,309.1644,29.2906
2023-05-16 11:00:00,171.0191,119.5424,309.8068,29.4985
2023-05-16 11:30:00,170.9297,119.6024,309.8958,29.5969
2023-05-16 12:00:00,170.9595,119.298,309.5202,29.6504
2023-05-16 12:30:00,170.89,119.4927,309.2632,29.8002
2023-05-16 13:00:00,170.8713,119.6921,309.1248,29.6232
2023-05-16 13:30:00,171.0169,120.3255,309.7277,29.5415
2023-05-16 14:00:00,170.6121,119.8467,309.1841,29.6215
2023-05-16 14:30:00,171.0985,119.8018,309.1051,29.5115
2023-05-16 15:00:00,171.3714,119.8101,309.6763,29.3836
2023-05-16 15:30:00,170.7908,119.2133,308.1365,29.1957
2023-05-16 16:00:00,170.8603,119.4227,308.3045,29.2496
2023-05-16 16:30:00,170.9694,119.2631,308.2452,29.2546
2023-05-16 17:00:00,170.9934,119.371,308.2452,29.2596
2023-05-16 17:30:00,170.8801,119.3828,308.2254,29.2716
2023-05-16 18:00:00,170.8503,119.3629,307.9388,29.3026
2023-05-16 18:30:00,170.89,119.303,307.8696,29.3026
2023-05-16 19:00:00,170.9099,119.4427,308.0969,29.3626
2023-05-16 19:30:00,170.9397,119.5524,308.0772,29.3576
2023-05-17 09:00:00,170.4633,119.3529,309.3287,29.5605
2023-05-17 09:30:00,169.2523,118.8242,308.7939,29.5255
2023-05-17 10:00:00,169.7404,118.8541,308.2738,29.7836
2023-05-17 10:30:00,169.7487,119.1546,308.8434,29.7664
2023-05-17 11:00:00,169.5667,118.9639,308.5462,29.7068
2023-05-17 11:30:00,169.7884,119.0686,309.3485,29.7733
2023-05-17 12:00:00,169.8529,119.2987,309.4476,29.7675
2023-05-17 12:30:00,170.3441,119.9913,309.9676,29.8713
2023-05-17 13:00:00,170.7511,120.8193,310.7264,29.9802
2023-05-17 13:30:00,171.5338,121.2232,310.9856,30.0427
2023-05-17 14:00:00,171.1168,121.1285,310.8541,30.0297
2023-05-17 14:30:00,170.8389,120.8791,310.2598,29.9912
2023-05-17 15:00:00,171.0588,120.6996,310.7155,30.0762
2023-05-17 15:30:00,171.3565,120.5399,311.0275,30.1671
2023-05-17 16:00:00,171.3962,120.5399,311.0621,30.2191
2023-05-17 16:30:00,171.4062,120.2407,310.9928,30.2491
2023-05-17 17:00:00,171.3565,120.2906,311.0225,30.2581
2023-05-17 17:30:00,171.3734,120.4003,310.7353,30.2541
2023-05-17 18:00:00,171.371,120.4901,310.557,30.2531
2023-05-17 18:30:00,171.3466,120.4701,310.9334,30.2641
2023-05-17 19:00:00,171.3466,120.51,311.0027,30.3031
2023-05-17 19:30:00,171.426,120.5399,310.973,30.2941
2023-05-18 09:00:00,171.7932,120.6796,311.6069,30.388
2023-05-18 09:30:00,171.7932,121.0385,312.3498,30.7808
2023-05-18 10:00:00,172.3689,121.5797,313.2445,31.0577
2023-05-18 10:30:00,172.9892,121.8542,312.9639,31.1149
2023-05-18 11:00:00,173.3515,122.0883,314.3606,31.5564
2023-05-18 11:30:00,173.4961,122.4751,313.9941,31.6134
2023-05-18 12:00:00,173.0537,121.8567,313.7295,31.3408
2023-05-18 12:30:00,172.974,122.0661,313.2314,31.4765
2023-05-18 13:00:00,172.9743,122.3953,313.5979,31.5314
2023-05-18 13:30:00,172.5179,122.166,313.2611,31.2566
2023-05-18 14:00:00,172.8056,122.0262,313.8257,31.363
2023-05-18 14:30:00,173.1182,122.0512,314.2912,31.6544
2023-05-18 15:00:00,173.1927,122.4552,314.8063,31.7003
2023-05-18 15:30:00,173.7584,122.535,315.5393,31.6623
2023-05-18 16:00:00,173.8378,122.5948,315.3907,31.6484
2023-05-18 16:30:00,173.947,122.705,315.9751,31.6674
2023-05-18 17:00:00,173.9271,122.8043,315.5492,31.7403
2023-05-18 17:30:00,173.947,122.8542,315.5888,31.7353
2023-05-18 18:00:00,174.4333,122.9539,316.7477,31.7593
2023-05-18 18:30:00,174.5226,123.0138,316.7675,31.8727
2023-05-18 19:00:00,174.4333,123.0337,316.3713,31.8133
2023-05-18 19:30:00,174.5821,122.8243,316.292,31.8333
2023-05-19 09:00:00,175.0685,123.323,313.9346,31.5024
2023-05-19 09:30:00,174.6814,123.3679,314.7271,31.2315
2023-05-19 10:00:00,174.5623,123.5325,314.8162,31.1476
2023-05-19 10:30:00,174.3837,123.5624,314.8558,30.9702
2023-05-19 11:00:00,174.1613,123.5125,314.1129,31.1266
2023-05-19 11:30:00,174.3291,122.9938,314.524,31.2468
2023-05-19 12:00:00,174.1256,122.525,313.9445,31.3695
2023-05-19 12:30:00,174.0164,122.4103,314.4299,31.3157
2023-05-19 13:00:00,174.4184,122.5637,315.0638,31.301
2023-05-19 13:30:00,174.0065,122.2691,314.4659,31.2086
2023-05-19 14:00:00,173.9194,122.0262,314.9648,31.2071
2023-05-19 14:30:00,174.2149,122.1165,314.9945,31.2815
2023-05-19 15:00:00,173.8179,121.9215,315.0487,31.2516
2023-05-19 15:30:00,173.8775,122.4652,315.361,31.2471
2023-05-19 16:00:00,173.6691,122.1754,314.628,31.2196
2023-05-19 16:30:00,173.679,122.1958,314.836,31.2016
2023-05-19 17:00:00,173.687,122.1759,314.8459,31.1906
2023-05-19 17:30:00,173.6393,122.2157,314.737,31.1436
2023-05-19 18:00:00,173.6591,122.0761,314.9846,31.1556
2023-05-19 18:30:00,173.7584,122.146,315.0143,31.1836
2023-05-19 19:00:00,173.7485,122.2357,315.1332,31.1686
2023-05-19 19:30:00,173.7782,122.2058,315.0737,31.1756
2023-05-22 09:00:00,172.6865,122.6647,315.5096,30.8878
2023-05-22 09:30:00,172.7162,125.8567,317.9215,31.2636
2023-05-22 10:00:00,172.887,124.5476,317.7085,31.3785
2023-05-22 10:30:00,172.6021,125.2914,318.7981,31.3555
2023-05-22 11:00:00,173.1815,124.9589,318.3821,31.3362
2023-05-22 11:30:00,173.033,124.6298,317.6392,31.2344
2023-05-22 12:00:00,172.8552,124.5649,317.4708,31.2226
2023-05-22 12:30:00,172.9048,125.0677,317.446,31.2236
2023-05-22 13:00:00,172.9148,125.1136,317.5997,31.2641
2023-05-22 13:30:00,172.9297,125.0936,317.8031,31.3174
2023-05-22 14:00:00,173.014,125.1784,318.0849,31.3505
2023-05-22 14:30:00,173.0686,124.8692,318.075,31.3155
2023-05-22 15:00:00,172.9148,124.6148,318.0127,31.2066
2023-05-22 15:30:00,172.9346,124.7395,318.1889,31.1656
2023-05-22 16:00:00,172.8254,124.7993,318.1344,31.1876
2023-05-22 16:30:00,172.8701,124.8592,318.184,31.1776
2023-05-22 17:00:00,172.8552,124.8106,318.1344,31.1726
2023-05-22 17:30:00,172.8354,124.7594,318.2038,31.1636
2023-05-22 18:00:00,172.9148,124.8592,318.2632,31.1886
2023-05-22 18:30:00,173.0239,124.929,318.5306,31.2036
2023-05-22 19:00:00,173.3118,125.1784,318.8476,31.2885
2023-05-22 19:30:00,173.3912,125.328,319.0507,31.2786
2023-05-23 09:00:00,171.7635,123.8218,317.0647,30.9847
2023-05-23 09:30:00,171.6424,123.5425,317.6986,31.1661
2023-05-23 10:00:00,171.555,123.4926,316.9706,31.1027
2023-05-23 10:30:00,171.6181,123.5026,315.829,30.9777
2023-05-23 11:00:00,171.7188,123.5051,315.9552,31.0307
2023-05-23 11:30:00,171.431,123.9614,315.9007,30.8528
2023-05-23 12:00:00,171.3069,124.0013,315.0688,30.8278
2023-05-23 12:30:00,170.6519,123.323,314.3309,30.7618
2023-05-23 13:00:00,170.7858,122.8243,314.4101,30.8514
2023-05-23 13:30:00,170.8702,122.4851,314.1773,30.7678
2023-05-23 14:00:00,170.369,122.1559,312.9738,30.6769
2023-05-23 14:30:00,170.5327,122.3804,313.1453,30.7131
2023-05-23 15:00:00,170.3337,122.2656,312.9937,30.7908
2023-05-23 15:30:00,170.2648,122.2906,312.3003,30.6639
2023-05-23 16:00:00,170.2052,122.2158,312.3102,30.6659
